"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"dRR_Oir[6,6]";0.5830975006;0.473968580025772;0.0790692498612433;0.2547;0.450549997225613;0.763424998772035;1.83302499335345;1.0009785967428;20000
"dRR_Oir[6,7]";1.114187034;0.808034648580188;0.1929;0.550274998296203;0.912199994518746;1.448;3.21802499621348;1.00108272176377;11000
"dRR_Oir[6,8]";1.316579574;0.848754959196267;0.279697499564163;0.7119;1.116;1.709;3.46802499648639;1.00094983810249;20000
"dRR_Oir[6,9]";3.46732646;1.65529880163613;1.09;2.28174995890711;3.187;4.363;7.37012495867686;1.0010735067585;12000
"dRR_Oir[6,10]";6.54005955;2.11485914222753;3.09694998425226;5.018;6.30449998017289;7.807;11.34;1.00096095324654;20000
"dRR_Oir[6,11]";11.38892455;2.91812230083755;6.40292498286407;9.305;11.13;13.19;17.83;1.00094941379838;20000
"dRR_Oir[6,12]";0.607784785;0.460128017880291;0.0972692498872111;0.2895;0.4838;0.7869;1.83202499334982;1.00103968940128;16000
"dRR_Oir[6,13]";6.66939325;2.41693165967448;2.9;4.923;6.337;8.053;12.24;1.00094928638239;20000
"dRR_Oir[6,14]";1.845524001;1.0382004933946;0.486892497746313;1.097;1.636;2.359;4.40107497508786;1.00107822137124;12000
"dRR_Oir[6,15]";15.24441275;3.48413578195437;9.25097499868248;12.76;14.98;17.37;22.87;1.00097649170911;20000
"dRR_Oir[6,16]";2.0159625;1.06835134787432;0.5687;1.243;1.813;2.553;4.663;1.00095584207865;20000
"dRR_Oir[6,17]";5.98513813;2.42862581717771;2.376;4.23474997786;5.61849997775207;7.31924998719189;11.75;1.00095944492313;20000
"dRR_Oir[6,18]";10.70239885;2.78040215096211;5.964;8.73174998926291;10.47;12.43;16.8204997103931;1.00097035474088;20000
"dRR_Oir[6,19]";7.08689515;2.51333424717215;3.137;5.265;6.753;8.555;12.84;1.00100336215686;20000
"dRR_Oir[6,20]";10.8264066;2.84275775648569;6.03984992731173;8.814;10.54;12.55;17.15;1.00115175081647;7400
