"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"pi_Eu[15,2]";0.731576052;0.112256046239355;0.4753;0.6641;0.7447;0.8167;0.9095;1.01131576490128;200
"pi_Eu[16,1]";0.464176702;0.169552705043866;0.166297499266847;0.335;0.4567;0.5847;0.8026;1.00126149265452;7100
"pi_Eu[16,2]";0.3073105636;0.0902449758512863;0.1393;0.2439;0.3066;0.3703;0.4896;1.0032545547575;880
"pi_Eu[17,1]";0.6497269932;0.216163666162835;0.1754;0.501274998129645;0.6888;0.8242;0.9588;1.00119670627716;9200
"pi_Eu[17,2]";0.508031010266667;0.144557046857068;0.2336;0.4097;0.5082;0.5997;0.8073;1.00458024176042;560
"pi_Eu[18,1]";0.456574287466667;0.218530981138237;0.1015;0.2791;0.4419;0.6197;0.887;1.00113007121605;13000
"pi_Eu[18,2]";0.255229582906667;0.117818924165298;0.0741;0.1749;0.2355;0.3154;0.539902499774291;1.00126861437567;6900
"pi_Eu[19,1]";0.524107902666667;0.0865594345977997;0.3563;0.465;0.5238;0.5837;0.691602499823794;1.00120253929629;8900
"pi_Eu[19,2]";0.375570241066667;0.0950765530355954;0.2056;0.3121;0.3688;0.4325;0.5862;1.00379445317109;710
"pi_Eu[20,1]";0.520700676666667;0.179952794788282;0.198597499386126;0.3845;0.5155;0.6519;0.8741;1.00100079188723;75000
"pi_Eu[20,2]";0.418235092133333;0.11101052177635;0.231;0.3453;0.4074;0.476;0.683502499821706;1.00232681307767;1500
"pi_Eu[21,1]";0.556943332;0.102886683511196;0.35519749965682;0.486;0.5578;0.6293;0.7535;1.00200450613598;2000
"pi_Eu[21,2]";0.59526342;0.10933759782515;0.3776;0.5232;0.5955;0.6706;0.8146;1.00693312334018;340
"pi_Eu[22,1]";0.618151076;0.0575839719305051;0.5034;0.5793;0.6193;0.6582;0.7272;1.00100989566467;64000
"pi_Eu[22,2]";0.614002253333333;0.0971249953303408;0.4144;0.5505;0.617;0.6818;0.7963;1.0080364923643;290
"pi_Eu[23,1]";0.684684753333333;0.0878969966219895;0.5017;0.6271;0.6884;0.747;0.8437;1.00110555463041;16000
"pi_Eu[23,2]";0.571123601333333;0.087868113966234;0.395297499691639;0.5118;0.5725;0.6321;0.736402499834513;1.00936626939268;240
"pi_Eu[24,1]";0.457885738666667;0.121829960310005;0.2321;0.3699;0.4552;0.5422;0.700702499826083;1.00105912523774;25000
"pi_Eu[24,2]";0.599768877333333;0.111698999294826;0.368097499668849;0.5312;0.600249997917534;0.6723;0.8272;1.00736318302504;320
"pi_Eu[25,1]";0.602723638666667;0.109462105864001;0.3868;0.5275;0.6034;0.6808;0.8103;1.0012333135906;7900
"pi_Eu[25,2]";0.385113830533333;0.116001096806521;0.1482;0.3097;0.3922;0.4618;0.6078;1.003966249083;670
"pi_Eu[26,1]";0.812937233333333;0.0857258158091958;0.6222;0.759;0.8221;0.8768;0.9516;1.00098691178839;75000
