"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"p_Eu[3]";0.0804386781333333;0.00838339605369211;0.06483;0.07462;0.08018;0.0859;0.09771;1.00105384574914;27000
"p_Eu[4]";0.0920053950666667;0.0235704581365151;0.0536;0.075327499875538;0.08917;0.1059;0.1454;1.00947402585374;240
"p_Eu[5]";0.088656272;0.00544107854135176;0.07838;0.08495;0.08849;0.09231;0.09966;1.00322630856192;890
"p_Eu[6]";0.0964109652;0.00983303593784743;0.07826;0.08964;0.09603;0.1028;0.1168;1.00100047729736;75000
"p_Eu[7]";0.0764221674666667;0.0195179229069664;0.0446;0.0626374998503213;0.07438;0.08774;0.1201;1.0019469195286;2100
"p_Eu[8]";0.0732788181333333;0.0124765420661022;0.05155;0.06454;0.07238;0.08114;0.1001;1.00203521139411;1900
"p_Eu[9]";0.0842908664;0.00910105138397949;0.06735;0.07799;0.08397;0.09024;0.103;1.00159264256394;3300
"p_Eu[10]";0.0677211593333333;0.00376426219661676;0.06054;0.06514;0.06764;0.07018;0.07532;1.00256931689034;1300
"p_Eu[11]";0.0775011602666667;0.0057166609410808;0.06673;0.07361;0.07736;0.0813;0.0891602499863317;1.00200274912131;2000
"p_Eu[12]";0.0686013;0.00719385194227753;0.05528;0.06361;0.06834;0.07329;0.0834302499853931;1.00166134312955;2900
"p_Eu[13]";0.0584349762666667;0.00479173816662585;0.04933;0.05514;0.0583;0.06162;0.06803;1.00199405343182;2000
"p_Eu[14]";0.0914181821333333;0.00611794289695194;0.07991;0.08717;0.09124;0.09549;0.103802498826611;1.00182860813496;2400
"p_Eu[15]";0.0918587752;0.0137759106167267;0.06731;0.08216;0.09101;0.1007;0.1213;1.00104120866043;32000
"p_Eu[16]";0.0424902324;0.0056205905472496;0.03209;0.03855;0.04228;0.04614;0.05404024997745;1.00398781773619;670
"p_Eu[17]";0.102292052533333;0.00677765720650848;0.08964;0.0976;0.1021;0.1068;0.1161;1.00141383156858;4600
"p_Eu[18]";0.0950063962666667;0.0063982376573846;0.08297;0.09064;0.09478;0.09917;0.1082;1.00157099064321;3400
"p_Eu[19]";0.0559224469333333;0.0086209351470024;0.04016;0.04997;0.0556;0.06149;0.07392;1.00361577291504;800
"p_Eu[20]";0.0582022382666667;0.00917323340389364;0.0413;0.05179;0.05777;0.06414;0.0772402499842226;1.00350415848459;790
"p_Eu[21]";0.0570899174666667;0.00496755144265456;0.04781;0.05365;0.05696;0.06038;0.06727;1.00295157692621;1000
"p_Eu[22]";0.0758404482666667;0.00444943210365146;0.06732;0.0727974998712122;0.07574;0.07882;0.08481;1.0014635407052;4100
"epsilon_Eu[1]";0.219936310461733;0.484710079846611;-0.7385025;-0.101325;0.223;0.540625;1.16602499999999;1.00215472996116;1700
"epsilon_Eu[2]";1.040132810172;0.500559250698484;0.09272825;0.6991;1.026;1.369;2.062;1.00124493010498;7500
"epsilon_Eu[3]";0.647203277865116;0.577932089046536;-0.477405;0.256575;0.64425;1.033;1.797;1.00175165925676;2600
"epsilon_Eu[4]";0.132019900513733;0.875964518661324;-1.586;-0.4592;0.13205;0.7265;1.835;1.00628041897532;380
"epsilon_Eu[5]";0.161558332174867;0.518530093794955;-0.8527;-0.1862;0.1592;0.5076;1.18802499999999;1.00245125331033;1400
"epsilon_Eu[6]";0.60584495362704;0.51663021262197;-0.394305;0.257;0.59845;0.9493;1.639;1.0019477015026;2100
"epsilon_Eu[7]";0.14400079456816;0.895177923537571;-1.621025;-0.4571;0.1545;0.7586;1.87;1.00185054612817;2300
"epsilon_Eu[8]";0.136004447242467;0.665596776004662;-1.173;-0.3095;0.1375;0.579425;1.438;1.00114529674998;12000
