"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%"
"piF_1SW[8,2]";0.073112718;0.0272417532236127;0.0328764927145157;0.0538024984314728;0.0692549998195076;0.08828;0.1368
"piF_1SW[9,1]";0.04756832;0.0198694653473172;0.01869;0.03243;0.04409;0.0591;0.09856
"piF_1SW[9,2]";0.07513971;0.0319213098017577;0.02584;0.0520549819786587;0.07067;0.09471;0.150002499187856
"piF_1SW[11,1]";0.07739576;0.00970326859706013;0.0597382489995839;0.07064;0.0768899993497204;0.08397;0.09747
"piF_1SW[11,2]";0.07412749;0.0145340903504954;0.04834;0.06399;0.072964999828685;0.08292;0.105502498845507
"piF_1SW[12,1]";0.054265066;0.0113288829649481;0.0344497499646159;0.04632;0.0533549978914815;0.0613924998473023;0.07877
"piF_1SW[12,2]";0.085156068;0.0237392208376891;0.0460762440362884;0.06758;0.08196;0.09845;0.1396
"piF_1SW[13,1]";0.068289968;0.00905874772918753;0.05238;0.06217;0.06784;0.0738;0.08729
"piF_1SW[13,2]";0.10518049;0.025404447680914;0.06383;0.08699;0.102;0.1199;0.1628
"piF_1SW[14,1]";0.090031524;0.0147918283114152;0.06493;0.07953;0.0891;0.09969;0.121702498999103
"piF_1SW[14,2]";0.111819798;0.0292984665654674;0.0665574981671322;0.09104;0.1083;0.128024992679117;0.1783
"piF_1SW[15,1]";0.048727944;0.0130098572186567;0.0255774952232379;0.03964;0.047604993435563;0.0568399973616322;0.0765802499840866
"piF_1SW[15,2]";0.058791094;0.0200578255266152;0.0277089992956135;0.04448;0.0560449979926844;0.07141;0.1035
"piF_1SW[16,1]";0.0385154604;0.0125768339239549;0.01778;0.0294274996813844;0.03746;0.04613;0.06626
"piF_1SW[16,2]";0.0418368452;0.0190667997150206;0.0131;0.02831;0.03932;0.0508699263790947;0.08755
"piF_1SW[17,1]";0.061084758;0.00998711536511415;0.04318;0.05386;0.06043;0.06782;0.08147
"piF_1SW[17,2]";0.109310212;0.0228886111159856;0.0724587495793183;0.09288;0.1064;0.1237;0.158202499229935
"piF_1SW[18,1]";0.068766522;0.0133464421651319;0.0452397499730564;0.0596;0.06741;0.07705;0.0969519991958984
"piF_1SW[18,2]";0.086846078;0.0287857272420984;0.04264;0.06671;0.0826949986395792;0.101;0.15240998722679
"piF_1SW[19,1]";0.077046118;0.0154303002013226;0.0498989996090121;0.0664324987297226;0.07592;0.08624;0.1107
"piF_1SW[19,2]";0.103497794;0.0295914615927197;0.05857;0.0827;0.09883;0.12;0.1725
"piF_1SW[20,1]";0.040231668;0.00902687344913117;0.0245489992048496;0.03402;0.0394549996831834;0.0458599869243038;0.05974
"piF_1SW[20,2]";0.080611808;0.0199732645671816;0.04676;0.06678;0.07852;0.09222;0.1288
"piF_1SW[21,1]";0.084233488;0.0122672113590971;0.0628879987586996;0.07533;0.083294999849931;0.09206;0.109702498889682
"piF_1SW[21,2]";0.07392093;0.0165965404282319;0.0453069961199162;0.06222;0.07237;0.08409;0.108914959856284
"piF_1SW[22,1]";0.050596132;0.0102020206059126;0.03265;0.0436;0.0499;0.05716;0.07313
"piF_1SW[22,2]";0.14673829;0.0302057849920391;0.0921034910388751;0.1255;0.1456;0.1651;0.212102499425567
"piF_1SW[23,1]";0.033358644;0.00798891019717281;0.01968;0.02775;0.03292;0.0382949911914381;0.0504024975849992
"piF_1SW[23,2]";0.098037316;0.021091514484095;0.0623179987473366;0.08254;0.09591;0.1106;0.1446
"piF_MSW[1,1]";0.0920957548;0.0545235858506562;0.02329;0.0569374998353361;0.0816449324820592;0.1152;0.2224049978093
"piF_MSW[1,2]";0.27362744;0.101702106611143;0.1056;0.1987;0.2615;0.3408;0.5115
"piF_MSW[2,1]";0.070686584;0.0309554264253617;0.02684;0.04938;0.06424;0.0862349995651754;0.1498
"piF_MSW[2,2]";0.109769602;0.0430910385479652;0.03857;0.07693;0.106;0.1356;0.2062
"piF_MSW[3,1]";0.0567744198;0.028505232166389;0.0143514003321956;0.0362;0.05291;0.07174;0.1248
"piF_MSW[3,2]";0.15015634;0.0586716818294323;0.06069;0.1051;0.1428;0.1866;0.2822
"piF_MSW[4,1]";0.07195684;0.0304813436461796;0.02569;0.049094999236071;0.06849;0.08956;0.1419
"piF_MSW[4,2]";0.156973738;0.0623767590102298;0.0619897168115817;0.114449704594691;0.1468;0.189499920899961;0.3106
"piF_MSW[5,1]";0.106991888;0.0504797516897774;0.03853;0.0730349953776619;0.09574;0.1323;0.2313
"piF_MSW[5,2]";0.18971144;0.0742249764501964;0.0729212294638342;0.1385;0.18;0.228749983611333;0.3663
"piF_MSW[6,1]";0.04546675;0.0219744803032067;0.0119777417187202;0.02901;0.04237;0.05847;0.0947141297077935
"piF_MSW[6,2]";0.110824262;0.048536784026304;0.0396594998770394;0.07613;0.1029;0.1373;0.223932408358713
"piF_MSW[7,1]";0.079284658;0.0390215920999264;0.0249279968646139;0.05065;0.0728;0.09807;0.1762
"piF_MSW[7,2]";0.156831788;0.0584931198930098;0.06577;0.114949967358183;0.1503;0.1897;0.3015
"piF_MSW[8,1]";0.0808962906;0.0405907497867556;0.02562;0.05249;0.07371;0.09949;0.1791
"piF_MSW[8,2]";0.177948722;0.0771447121028253;0.06636;0.1242;0.1648;0.213;0.3728
"piF_MSW[9,1]";0.0748165366;0.0404191880092033;0.0203582470602031;0.04668;0.0667749998128042;0.09432;0.17880749387212
"piF_MSW[9,2]";0.159648916;0.0749984366378698;0.04923;0.1064;0.1481;0.198374957488343;0.348654831487181
"piF_MSW[10,1]";0.066021149;0.0281137554405987;0.02295;0.04559;0.06176;0.0822024670629328;0.1321
"piF_MSW[10,2]";0.168040262;0.0564604756495504;0.07784;0.1296;0.161599969059403;0.1991;0.2986
"piF_MSW[11,1]";0.0684687828;0.0297256246419498;0.02326;0.04637;0.0632249903123757;0.0872;0.1348
"piF_MSW[11,2]";0.232925226;0.0814113315216558;0.1078;0.1738;0.2203;0.2772;0.4253
"piF_MSW[12,1]";0.167462866;0.040626073826312;0.09691;0.1377;0.1645;0.194;0.2553
"piF_MSW[12,2]";0.195841594;0.059086590196993;0.0944089997933965;0.1526;0.1909;0.2329;0.321
"piF_MSW[13,1]";0.12295365;0.0420823374465166;0.0525282488621513;0.0926;0.1182;0.1486;0.2136
"piF_MSW[13,2]";0.36196368;0.0895337663896833;0.213097499427909;0.293749987231144;0.3473;0.423;0.5503
"piF_MSW[14,1]";0.087959938;0.03094338347971;0.0399237308446508;0.0658124987177538;0.0839249986595174;0.1038;0.161714972932518
"piF_MSW[14,2]";0.159876728;0.0551986171105781;0.07686;0.1217;0.1509;0.1884;0.2929
"piF_MSW[15,1]";0.0760547312;0.0317471632627861;0.0255194998088747;0.05321;0.07335;0.0935124974940972;0.1485
"piF_MSW[15,2]";0.194726172;0.0575264266352317;0.09471;0.1575;0.1892;0.226149983422971;0.326104998505663
"piF_MSW[16,1]";0.080506678;0.0268696939080902;0.03739;0.06056;0.0777;0.0958424920793237;0.1409
"piF_MSW[16,2]";0.147827752;0.0451941722617837;0.07169;0.1152;0.1449;0.1774;0.2428
"piF_MSW[17,1]";0.0458016878;0.0212893168312222;0.0136457239828852;0.0311074996985934;0.04173;0.05738;0.1002
"piF_MSW[17,2]";0.11926841;0.0520833943433525;0.04369;0.08273;0.1106;0.1473;0.242902499498386
"piF_MSW[18,1]";0.045014777;0.0141644854190016;0.0217664889806534;0.0349449989266803;0.0438949997152295;0.0541149993071167;0.07694
"piF_MSW[18,2]";0.107530398;0.0373561669573251;0.04975;0.08117;0.1027;0.1273;0.1938
"piF_MSW[19,1]";0.089451206;0.0292657467807075;0.0431397499717446;0.06894;0.08722;0.107;0.158202499229935
"piF_MSW[19,2]";0.232826654;0.058650064663573;0.139;0.1906;0.226;0.269;0.3649
"piF_MSW[20,1]";0.057381213;0.0229268756292447;0.02306;0.04103;0.054669985366744;0.06909;0.1101
"piF_MSW[20,2]";0.110059378;0.0413135750552998;0.04765;0.0808299925745633;0.105;0.131849971572959;0.2098
"piF_MSW[21,1]";0.06129183;0.0203651315200139;0.02671;0.0471;0.0586049895486724;0.0741374988620655;0.1056
"piF_MSW[21,2]";0.146152066;0.0475011382273964;0.07242;0.1131;0.139;0.1722;0.260117477080679
"piF_MSW[22,1]";0.114834318;0.0319773154038134;0.06119;0.09123;0.1121;0.1346;0.186624934916009
"piF_MSW[22,2]";0.197877696;0.0489415348760006;0.119197498976994;0.1626;0.1918;0.2302;0.3048
"piF_MSW[23,1]";0.0668426492;0.0274935006831306;0.02353;0.0473;0.06365;0.0804974579898071;0.131704996302102
"piF_MSW[23,2]";0.180248224;0.0677283534320564;0.08224;0.1335;0.1674;0.2164;0.3563
"pi_oD";0.195944732;0.0445123413699507;0.121994995999781;0.1631;0.193;0.224924995832562;0.294202499585834
"piD_1SW[1,1]";0.00505289939036;0.00681172584376051;6.71442603689887e-05;0.0008393;0.00259848917642541;0.006425;0.02489
"piD_1SW[1,2]";0.00318710413274;0.00439369148905729;4.093e-05;0.0005446;0.00155;0.003925;0.01587
"piD_1SW[2,1]";0.076226124;0.0421843643192028;0.02335;0.04513;0.06836;0.09189;0.196727425303467
"piD_1SW[2,2]";0.01584029434;0.0142395127515055;0.0005916;0.005288;0.01206;0.02184;0.05506
"piD_1SW[3,1]";0.026653531;0.016995907966995;0.005482;0.01473;0.02244;0.03459;0.07272
"piD_1SW[3,2]";0.03754315756;0.0312277336270082;0.004939;0.01531;0.02884;0.04916;0.1358
"piD_1SW[4,1]";0.02481162798;0.0184574548833435;0.003035;0.01093;0.02075;0.03342;0.07302
"piD_1SW[4,2]";0.0125756563694;0.0139096916630871;0.000538150254165456;0.003244;0.0074;0.0176;0.04875
